account_iban,reason,amount,sender_country,receiver_country
GB53XJXT63642350103826,incoming,17867.05,Thailand,Sweden
GB44LQQA83657052189624,incoming,46140.8,Germany,Sweden
GB62TCIN97668531007467,outgoing,5955.81,Norway,Sweden
GB83YFVU31429093021548,incoming,33326.68,Latvia,Sweden
GB76AXDS78885303830036,incoming,12262.62,South Africa,Sweden
GB25AETP06667318419790,incoming,21789.55,Suriname,Sweden
GB10KXAJ42316847571059,outgoing,45986.29,Poland,Sweden
GB78MTMJ26896919500325,incoming,48758.21,China,Sweden
GB71WFES34826497769567,outgoing,1787.48,Mexico,Sweden
SE8902IQAS41209315371860,outgoing,12816.48,Sweden,Korea
SE8902GJBL45406945630901,incoming,39051.97,Sweden,Colombia
SE8902ZRRV53604198996393,incoming,23186.05,Sweden,United States Minor Outlying Islands
SE8902DTWL15581241936252,incoming,33292.92,Sweden,Bahrain
GB33DLUO80510224334895,outgoing,48617.38,Angola,Sweden
SE8902BBDN08764843226603,outgoing,9144.1,Sweden,Lao People's Democratic Republic
GB71OHFK34433213073953,incoming,21947.68,Sweden,
GB83SUUV00520944734794,outgoing,3310.35,Niger,Sweden
SE8902DGBN51946839388357,incoming,19371.2,Sweden,Benin
SE8902ZKUQ38316655030762,outgoing,2090.63,Sweden,Island
SE8902FXEO42999261877496,outgoing,45324.75,Sweden,Island
GB39QWKU56640804804034,outgoing,21447.19,Cambodia,Sweden
SE8902KNBO14478747094323,outgoing,47392.8,Sweden,Saint Helena
SE8902NIFB25528008124700,outgoing,49986.56,Sweden,Island
SE8902EGUE04752445182497,outgoing,44983.98,Sweden,Trinidad and Tobago
GB68DJSZ55153920429945,incoming,41626.79,Sweden,
GB31QXVM33071944815406,incoming,38142.46,Bahrain,Sweden
SE8902LNMM65005427787530,incoming,35709.1,Sweden,Poland
GB78VFTB42355290337698,outgoing,17248.68,Marshall Islands,Sweden
GB05AEVO29601026796687,outgoing,25676.16,Moldova,Sweden
SE8902XZSQ43469647161652,outgoing,18712.48,Sweden,Finland
SE8902QCNP19721394374879,outgoing,2881.42,Sweden,Reunion
GB35ZVLN40015290711153,incoming,37417.39,Island,Sweden
GB33AHPI63712878301558,outgoing,14403.36,Switzerland,Sweden
GB72ODXM67582806722940,incoming,16708.45,Slovenia,Sweden
SE8902HLML76292022524770,incoming,13118.79,Sweden,Denmark
GB17ELOT22911213835970,outgoing,19303.12,North Macedonia,Sweden
GB05EBDZ82513086934918,incoming,17856.29,United Kingdom,Sweden
GB29SCDX66971905508984,outgoing,48860.43,Slovakia (Slovak Republic),Sweden
SE8902HHVE14882891293350,incoming,41695.11,Sweden,Finland
SE8902IGKY05275707479128,outgoing,35521.89,Sweden,Finland
SE8902QCOM51159179331018,outgoing,16926.03,Sweden,Finland
SE8902AFOU10164539916013,outgoing,9547.76,Sweden,Finland
GB63CPSB01571787950508,outgoing,22671.03,Romania,Sweden
GB04ZOOI48406119303793,outgoing,3672.78,Ukraine,Sweden
GB54JZSP01370332820885,outgoing,30917.53,Finland,Sweden
SE8902GQAD77323256759071,outgoing,7002.8,Sweden,Morocco
SE8902XFGN05965642065136,outgoing,36696.95,Sweden,Saint Lucia
SE8902BBBD92900838719471,incoming,3494.21,Sweden,Cayman Islands
SE8902TRFM79815586179217,incoming,11329.44,Sweden,Belarus
GB19UOAU20911059156013,outgoing,29182.13,Cook Islands,Sweden
GB41CHLU00737732037074,outgoing,39411.55,Qatar,Sweden
SE8902VRCK66669606024532,incoming,13538.4,Sweden,Island
SE8902KLNQ25617997709976,incoming,17863.06,Sweden,Poland
GB47JQYV07073855760539,outgoing,3447.56,Netherlands Antilles,Sweden
GB37WMUT97538868843415,outgoing,22308.54,Iraq,Sweden
GB79YTWL75409269529975,outgoing,19594.4,Sierra Leone,Sweden
SE8902YRPI91283893221753,incoming,6378.2,Sweden,Ecuador
GB02KOMD32329895252762,outgoing,26681.41,Norway,Sweden
SE8902HEMI79004079416247,outgoing,43470.76,Sweden,Cayman Islands
SE8902QYUK75923058440099,incoming,13579.41,,Sweden
GB81KGST89978140602970,outgoing,44269.79,Kuwait,Sweden
SE8902FNVL25969348892346,incoming,46661.72,Sweden,Island
SE8902BOXY64871872720401,incoming,15540.08,Sweden,Estonia
SE8902WSOG82520529247442,incoming,49170.08,Sweden,Holy See (Vatican City State)
SE8902TKNC87869236455689,outgoing,2698.35,Sweden,Norway
SE8902SUPU22107368286746,incoming,38437.8,Sweden,Bahrain
SE8902QVDX07065136908695,incoming,19359.13,Sweden,Mayotte
GB67UMKD22764223452316,incoming,3567.3,Estonia,Sweden
SE8902YCMH62501138405727,outgoing,39122.92,,Sweden
GB06LLMH80227569177861,incoming,6853.22,Estonia,Sweden
SE8902WJRN19883673497555,outgoing,47701.28,Sweden,Finland
GB56RHNT89295055790055,incoming,2976.02,Cyprus,Sweden
SE8902MISM30510735597086,outgoing,7966.41,Sweden,Saint Vincent and the Grenadines
GB15GVCU94912778287443,incoming,43006.92,Turkey,Sweden
GB30TQAI79759576219683,incoming,21831.79,Fiji,Sweden
SE8902WPAU97779463181066,outgoing,39685.14,Sweden,Germany
SE8902IJBW38904188628765,outgoing,40586.73,Sweden,Denmark
SE8902GSZH91391621188990,incoming,12166.77,Sweden,Finland
SE8902TBOJ86049292227405,incoming,8439.54,Sweden,Bulgaria
GB88DWLN74843364045098,outgoing,18798.98,Cambodia,Sweden
GB58HFBM92225534795307,outgoing,43773.44,Faroe Islands,Sweden
GB86NFQN28559265955546,outgoing,17787.64,Brunei Darussalam,Sweden
GB36OOSJ54151589766163,outgoing,40718.7,Poland,Sweden
SE8902BXJC93392072105707,incoming,15569.17,Sweden,Singapore
GB10LPTC67459940213068,incoming,35358.89,Montserrat,Sweden
GB43PVEK69023077473667,outgoing,6452.56,Poland,Sweden
SE8902HWWI70855528580462,incoming,23178.95,Sweden,Dominica
GB19HDVU39946192077770,outgoing,43459.01,Lithuania,Sweden
SE8902EJYN15169896233918,outgoing,29453.41,Sweden,Poland
GB18KQRB80186610880333,outgoing,23991.46,Estonia,Sweden
GB32UPRQ55353579255127,incoming,7427.8,Puerto Rico,Sweden
GB86FZIP34565766353083,incoming,43271.22,Germany,Sweden
SE8902TKZA24932488770695,outgoing,20224.61,Sweden,United States Minor Outlying Islands
GB42VBZF32244361211077,incoming,9602.97,Finland,Sweden
SE8902QPHE36884244476446,outgoing,14775.62,Sweden,Singapore
SE8902LQPT91446488103734,outgoing,22985.71,Sweden,Island
SE8902IKUU90169881819014,incoming,33714.01,Sweden,Bahrain
SE8902NXQN75553814880916,incoming,2989.32,Sweden,French Guiana
GB51TBJT87422956803849,incoming,49449.18,Tunisia,Sweden
GB86NHCN72665847839658,incoming,19455.33,Antigua and Barbuda,Sweden
SE8902ZXBS27847759587560,incoming,4771.97,Sweden,Norway
SE8902SICI51731283266081,outgoing,17597.69,Sweden,Mayotte
SE8902LHXM42438714486224,incoming,2397.72,Sweden,Iceland
SE8902CMWE25531271390672,incoming,48363.03,Sweden,Andorra
SE8902YWZE35031868738690,outgoing,12791.7,Sweden,Congo
SE8902GREW10972860106946,incoming,30597.26,Sweden,Honduras
GB80XKUW27556545562517,incoming,28090.35,Lithuania,Sweden
SE8902LSEC82086405777991,incoming,37625.77,Sweden,Germany
SE8902EVCJ18582465780769,incoming,24666.22,Sweden,Barbados
SE8902YBPA06747616365238,incoming,34650.16,Sweden,Denmark
GB20KBCG70486058920675,incoming,8023.42,Hong Kong,Sweden
GB87TVVZ43424618926368,incoming,32303.81,Estonia,Sweden
GB07PUQV92444590744656,incoming,12668.83,Micronesia,Sweden
GB64VWII27955533430526,outgoing,15072.43,Iceland,Sweden
GB89QORE85412133950608,incoming,6997.05,United Kingdom,Sweden
SE8902QLYH24628869288269,incoming,41968.14,Sweden,Norway
GB68EJPJ64433323226080,outgoing,25956.11,Finland,Sweden
GB70NOHP10981340969500,incoming,19610.77,Georgia,Sweden
SE8902SYOK34574595890962,outgoing,49828.24,Sweden,Estonia
GB20IBUT97013852591531,outgoing,1745.28,Uzbekistan,Sweden
GB89DLYC88104888288332,incoming,4194.04,Norway,Sweden
SE8902KDEZ48747876485385,incoming,35430.55,Sweden,Cameroon
SE8902XWUV40935991476872,outgoing,23847.05,Sweden,Kiribati
SE8902UTYY22254486734176,outgoing,3457.29,Sweden,Albania
GB60EGIN38722579677845,outgoing,39212.13,Sierra Leone,Sweden
GB42JQTS44804799184461,incoming,45865.99,Norway,Sweden
GB57BVSE24719238130451,outgoing,8313.04,Uzbekistan,Sweden
SE8902UWHJ79819805055119,outgoing,12657.57,Sweden,Eritrea
SE8902BUUB70684057188314,outgoing,31141.0,Sweden,Botswana
SE8902YIAD46040982190137,incoming,32322.24,Sweden,French Guiana
SE8902UIXL22740523863004,incoming,17401.43,Sweden,Norway
GB87TDNT35037017263758,incoming,32599.43,South Africa,Sweden
GB28PEAZ73115038378150,outgoing,43662.11,Argentina,Sweden
SE8902EPWK73250364544965,incoming,28366.49,Sweden,Poland
GB80DQKX04857245626658,outgoing,6878.58,Denmark,Sweden
GB59WCSQ00581704321030,outgoing,7593.92,Estonia,Sweden
GB43IHUY96636692910872,outgoing,15857.17,North Macedonia,Sweden
GB82RQBO14768803178468,outgoing,2383.98,Finland,Sweden
SE8902VFTG99252061459530,incoming,28462.72,Sweden,Norway
GB25GSAA37270624844551,outgoing,5191.17,Congo,Sweden
SE8902PZDL59107473276443,outgoing,42949.22,Sweden,Cape Verde
GB21QCTO60839093382599,outgoing,27058.25,Armenia,Sweden
GB26HIBZ90552044677732,outgoing,6477.63,Bangladesh,Sweden
SE8902MKFC17006139746737,incoming,33724.05,Sweden,Ethiopia
SE8902APRX63562848993577,incoming,47052.67,Sweden,Poland
SE8902NWBH42139231276122,incoming,37637.36,Sweden,Croatia
GB20SJDP86821576941261,outgoing,38307.23,Poland,Sweden
SE8902YZWC23724318974586,outgoing,47123.39,Sweden,Poland
GB19QYYE79665086499445,incoming,509.04,Thailand,Sweden
SE8902SMBI03438185868162,incoming,44306.51,Sweden,San Marino
GB10RDXT27071571107627,incoming,26019.9,Germany,Sweden
GB02JZUW06133762952839,outgoing,29121.55,Island,Sweden
GB48ISGK41554713961489,incoming,3302.12,Monaco,Sweden
GB87VYPC07314795925397,outgoing,28949.84,Poland,Sweden
GB71ZWRM94068186129895,outgoing,20672.0,Norway,Sweden
SE8902VCAD18253035606269,outgoing,42942.26,Sweden,Norway
SE8902NSZV23305609626569,outgoing,19533.1,Sweden,United States Minor Outlying Islands
GB15HQWY81737343521309,incoming,7065.97,Swaziland,Sweden
SE8902FCJT75375914520219,outgoing,22358.89,Sweden,Norway
GB82FKIN94947523788265,outgoing,8057.24,Sweden,
SE8902QCOM51159179331018,outgoing,16156.13,Sweden,Poland
GB41TBDJ57784261950725,outgoing,22192.84,Korea,Sweden
GB31KGLB86035300955966,outgoing,14679.6,Bolivia,Sweden
SE8902MCFO49095808464569,incoming,675.75,Sweden,Poland
SE8902ADKD16230449646773,incoming,8499.72,Sweden,Latvia
GB62RBTK74713332818048,outgoing,40356.8,Nepal,Sweden
SE8902GZRH81686967761778,outgoing,35572.82,Sweden,Finland
GB62UCAL60485468943731,outgoing,2512.12,Estonia,Sweden
SE8902FWHV93976568931219,incoming,6163.37,Sweden,Belgium
SE8902CDJH95141039369424,incoming,748.15,Sweden,Iraq
GB48DSVB34905294096278,outgoing,36474.16,Island,Sweden
GB58SURE77002117729451,incoming,45365.56,Lesotho,Sweden
SE8902JYVV72673862515999,incoming,7113.57,Sweden,Niue
GB84ZWIJ47290350123953,incoming,33543.48,,Sweden
SE8902PCFD04141042982858,outgoing,29174.38,Sweden,Saint Vincent and the Grenadines
GB22BQHH02355170418476,outgoing,36108.98,Bahrain,Sweden
GB20UZIX67538973801361,incoming,31936.13,,Sweden
SE8902BSOB17404569244252,incoming,36006.54,Sweden,American Samoa
GB41FDSY43739696164620,outgoing,2277.85,Norway,Sweden
GB53UKOT01311167321204,incoming,26795.22,Germany,Sweden
SE8902ZDQZ85735825212197,incoming,21472.09,Sweden,Island
GB51EHHC08448776136883,outgoing,45899.04,Uzbekistan,Sweden
SE8902FWBT85916441228504,outgoing,46678.17,Sweden,Kuwait
GB35LFTP28097078725748,incoming,37605.81,Monaco,Sweden
SE8902HUPY67929894959123,outgoing,27122.77,Sweden,Suriname
GB13UMPN57296238981178,incoming,17611.99,United States of America,Sweden
SE8902KFZW27637456654899,incoming,22845.18,Sweden,Hungary
SE8902OBNT50973876422839,outgoing,27008.74,Sweden,Anguilla
SE8902CRCW34066239004922,incoming,9489.42,Sweden,Seychelles
GB53VCZB04624314476037,incoming,14959.28,Singapore,Sweden
GB14JTZB98055486369704,incoming,39242.7,Martinique,Sweden
GB06UUPO07385313040968,outgoing,30936.92,Malawi,Sweden
GB75ZOMA09140076249258,outgoing,15204.64,Cook Islands,Sweden
GB38TNIK89581039945221,outgoing,21254.98,Pitcairn Islands,Sweden
SE8902XYWW06047880682425,incoming,24987.82,Sweden,Denmark
SE8902YUYG10929263320035,incoming,13594.12,Sweden,Bolivia
GB09KBAM75001493744075,incoming,7086.08,Norfolk Island,Sweden
SE8902LWGY12400441776877,outgoing,48304.48,Sweden,Cayman Islands
GB72GEEI92471479540044,incoming,5111.64,Canada,Sweden
GB70XCJM39403540758023,incoming,21229.94,Nigeria,Sweden
GB69SFYV36592212940508,outgoing,43770.72,Turkmenistan,Sweden
SE8902SPMV06240825225975,incoming,17097.07,Sweden,Slovenia
GB32ULJW97791826983653,outgoing,29866.57,Northern Mariana Islands,Sweden
SE8902YORA10515982490383,incoming,43164.09,Sweden,New Zealand
GB38VGMI72965681015177,incoming,42149.29,Andorra,Sweden
SE8902KSPR66432840199154,outgoing,6354.56,Sweden,South Africa
SE8902FBTR73223116722714,outgoing,16762.32,Sweden,Venezuela
SE8902URSS59260219235990,outgoing,1760.67,Sweden,Germany
GB16AWFA65204453615691,outgoing,27834.33,Island,Sweden
SE8902ROFI55976431488069,outgoing,28189.87,Sweden,Cayman Islands
GB98WCFM81726802199043,incoming,1894.95,Guam,Sweden
GB07ZABK68749235939403,outgoing,39481.73,Papua New Guinea,Sweden
GB15LLXY59089504750675,outgoing,1626.76,Sierra Leone,Sweden
SE8902CZMN06754312018557,incoming,11231.33,Sweden,Denmark
SE8902OFTJ79383582820961,outgoing,46653.7,Sweden,Turks and Caicos Islands
SE8902SPLV55493875690484,incoming,27855.0,Sweden,Poland
SE8902TVXK53170573534289,outgoing,31441.85,Sweden,Poland
SE8902OJZV87378441905395,incoming,11830.59,Sweden,Finland
GB13CKUC48639943117817,outgoing,3627.34,Ecuador,Sweden
GB12HKZT16684043138689,incoming,1558.63,Finland,Sweden
GB61JLVP37575371156470,incoming,44982.5,Slovenia,Sweden
SE8902HADZ94831371615319,outgoing,4182.91,Sweden,Falkland Islands (Malvinas)
SE8902TAHI51097798630045,outgoing,28292.03,Sweden,Anguilla
GB58MNWP58980817549601,incoming,36601.71,South Georgia and the South Sandwich Islands,Sweden
GB47ZYDZ40726821684241,incoming,48938.58,Germany,Sweden
GB89CARV69702648303457,outgoing,33920.83,Thailand,Sweden
GB64WWTS76996086158785,incoming,16250.4,Denmark,Sweden
GB45VOZE42618842701890,outgoing,42524.29,Estonia,Sweden
SE8902OIOG12978777374762,incoming,12768.04,Sweden,Estonia
GB69ILPZ42793425013940,outgoing,48482.68,Serbia,Sweden
GB85NFWA41873197602235,incoming,707.88,Malaysia,Sweden
SE8902XIOP55762967773996,outgoing,7261.1,Sweden,Mauritius
SE8902SVQW25123995841385,incoming,7535.94,Sweden,Uzbekistan
GB62KCXA71965092238985,incoming,30346.9,New Caledonia,Sweden
SE8902JXJJ56306612147768,incoming,44310.33,Sweden,Cote d'Ivoire
SE8902UUHR56831431647978,outgoing,24275.84,Sweden,Poland
SE8902HNSY33169866302829,outgoing,30636.52,Sweden,Island
GB49PVNU06921314805059,outgoing,4655.51,Finland,Sweden
GB67WRLE32964776045647,outgoing,27958.05,Qatar,Sweden
GB96IIUQ93844250480705,outgoing,34522.05,Russian Federation,Sweden
GB93YXPE97608886783649,incoming,11628.68,Finland,Sweden
GB53KZQS68276547669045,incoming,44737.15,Island,Sweden
GB39PYRR46346892206591,outgoing,42833.28,Mauritius,Sweden
SE8902DHTY58610419863874,outgoing,15801.75,,Island
GB06SVJL92876473015031,outgoing,19714.64,Island,Sweden
GB04XFKP41239638122420,incoming,6377.54,Denmark,Sweden
GB63JBIP36614153019471,incoming,19505.75,Guinea,Sweden
GB49CHHE10467498780912,incoming,5099.83,Ireland,Sweden
SE8902GZKU10549826849499,incoming,35876.73,Sweden,United States of America
SE8902WYLP16417283310059,incoming,22311.89,Sweden,Sierra Leone
SE8902XBIN60287954526260,outgoing,21314.97,Sweden,Comoros
SE8902XVJQ62588665096343,outgoing,19179.99,Sweden,Uganda
SE8902DHTY58610419863874,outgoing,8941.81,Sweden,Nigeria
SE8902LUYC21483942556730,outgoing,44369.1,Sweden,Jersey
GB40PSGI15352516848130,outgoing,32514.52,Venezuela,Sweden
SE8902FKMU98532754573323,outgoing,29461.5,Sweden,Germany
GB70RLFO50801028455292,incoming,22021.16,Niger,Sweden
SE8902GDKU45032945438327,incoming,16399.75,Sweden,British Indian Ocean Territory (Chagos Archipelago)
GB63JBPF62818130602488,incoming,3278.68,Niger,Sweden
SE8902JOAA73203338391811,outgoing,42199.85,Sweden,Poland
GB86NLHO91307918992580,incoming,22736.24,Iran,Sweden
GB39PYUE75289585807474,outgoing,40727.34,Poland,Sweden
GB58WWIN99825043272462,incoming,45901.4,Germany,Sweden
SE8902EHTP72915274751435,outgoing,38581.97,Sweden,Myanmar
SE8902RCJB06422384154874,incoming,44030.92,Sweden,Denmark
GB11PSIQ50940658352175,incoming,41604.97,Greenland,Sweden
GB27KAJQ15448971663355,outgoing,19563.88,Germany,Sweden
GB48GISB26410010475307,outgoing,2809.68,Poland,Sweden
GB38PDQX51202473030666,incoming,28244.83,Uzbekistan,Sweden
GB16UIAB98386215627029,outgoing,40235.62,Svalbard & Jan Mayen Islands,Sweden
GB31STTK76074175221899,outgoing,30912.67,Norway,Sweden
GB73KLQA57783339987770,outgoing,39819.75,Island,Sweden
GB78HZWC13529050468113,outgoing,23386.78,Latvia,Sweden
SE8902EKEC92166161424949,incoming,9917.71,Sweden,Belgium
GB41LUTO32605859209238,outgoing,24463.56,Angola,Sweden
SE8902CARL50738619229703,incoming,14703.53,Sweden,Russian Federation
SE8902ZECH07329184737257,outgoing,24660.24,Sweden,Congo
GB42FRYL55649177189264,incoming,37109.6,Serbia,Sweden
GB85HODW55298011237271,outgoing,5084.68,Svalbard & Jan Mayen Islands,Sweden
SE8902WSFB21589079568833,incoming,13910.71,Sweden,Cote d'Ivoire
SE8902TTXT03943566438167,outgoing,30653.81,Sweden,Bhutan
GB54FAGM41671688928947,incoming,10023.41,Falkland Islands (Malvinas),Sweden
SE8902RXQC04091454093931,incoming,34704.27,Sweden,Mali
GB59BBHZ05868500708782,outgoing,18501.56,Tonga,Sweden
SE8902NILS51480673047457,incoming,8779.2,Sweden,Saint Pierre and Miquelon
SE8902ZQQX91042131747326,incoming,38060.46,Sweden,Estonia
GB93VMGN88474458427943,incoming,15005.58,,Sweden
GB78KDBO92353006354236,outgoing,44110.85,Poland,Sweden
SE8902QUFJ50463670043368,incoming,26272.55,Sweden,United States Minor Outlying Islands
SE8902GIHV74884246842599,incoming,6035.71,Sweden,Tajikistan
GB75NNZM54971170035222,incoming,39949.62,Finland,Sweden
GB33AZEY19214662668328,outgoing,14280.62,Iraq,Sweden
SE8902YUYG10929263320035,incoming,45843.35,Sweden,Estonia
SE8902VVUL13283946661384,outgoing,10731.73,Sweden,Angola
SE8902BXJC93392072105707,incoming,822.99,Sweden,Island
SE8902ZAWM87891339334132,outgoing,13163.0,Sweden,Slovenia
GB47HQDF28510429823516,outgoing,15579.27,Wallis and Futuna,Sweden
GB69TEHV01298254200246,incoming,43823.9,Poland,Sweden
GB75GSLS79747680749920,outgoing,21855.9,Marshall Islands,Sweden
GB28MPOY79834582963761,outgoing,40417.81,Poland,Sweden
GB14JNGB27839408628806,incoming,9522.79,Bahrain,Sweden
GB63EEDF53333880732134,incoming,11364.2,Norway,Sweden
GB50CUPH52396385397551,outgoing,49477.18,Lithuania,Sweden
GB83QYDD07128194690571,incoming,26617.37,Norway,Sweden
GB25RRHN18987208102921,incoming,33973.36,United States of America,Sweden
GB48RDUO76497616983391,incoming,41095.53,Vanuatu,Sweden
SE8902XJAN35723200835220,outgoing,8454.41,Sweden,Marshall Islands
SE8902REOE84824920257605,incoming,12155.06,Sweden,Andorra
GB05WEBC48052437479693,outgoing,39753.38,Norway,Sweden
GB85UKGO06390370422970,incoming,11427.02,Estonia,Sweden
GB39UYPZ26881310686346,incoming,11141.72,Mali,Sweden
SE8902NFEX92122769382579,incoming,9424.62,Sweden,Mauritius
SE8902POUN96279557917869,outgoing,11046.72,Sweden,Denmark
GB73AMLB41883256825543,incoming,1294.46,Saint Kitts and Nevis,Sweden
SE8902ZUOU40396545889546,outgoing,25948.23,Sweden,Azerbaijan
SE8902CWGG49250440286257,incoming,5036.28,Sweden,Tuvalu
GB44DQIQ77204424019459,outgoing,14730.62,Norway,Sweden
SE8902OGIV86383792142837,outgoing,1115.49,Sweden,Iraq
SE8902NPHM95440604719066,outgoing,32988.8,Sweden,Panama
GB73LCME23682011806681,outgoing,17805.46,Cameroon,Sweden
GB82PJBN03544554889960,outgoing,26758.88,Gambia,Sweden
SE8902QASC32307460643773,outgoing,10103.15,Sweden,Denmark
SE8902DORF63489542240166,incoming,25709.51,Sweden,Denmark
GB62XQOK00864262738374,incoming,45802.66,Holy See (Vatican City State),Sweden
GB66FRMN55395839049573,outgoing,31970.0,Guinea-Bissau,Sweden
SE8902CFEY43701881421531,incoming,16287.2,Sweden,Guadeloupe
SE8902FZYK87978190387699,outgoing,49256.37,Sweden,Georgia
GB42TOZN57939347119665,outgoing,13437.2,Norway,Sweden
SE8902TNEQ21759041931830,outgoing,39344.98,Sweden,Kyrgyz Republic
SE8902FPGB53740832393246,incoming,32899.66,Sweden,Benin
SE8902PDPB59162046614533,outgoing,16632.05,Sweden,Guam
GB06RIOL03570901836765,incoming,34480.87,Kenya,Sweden
GB74SOAF91025654158907,outgoing,29437.19,Island,Sweden
GB39ZNPS48659890916254,outgoing,27028.84,,Sweden
GB11HYAD19994562595500,incoming,25461.55,British Virgin Islands,Sweden
GB87OAOA32780268108898,incoming,19440.81,Haiti,Sweden
GB71EIPU40277500084958,outgoing,1186.27,Saint Helena,Sweden
GB78YPRO84058127868828,outgoing,31625.57,Finland,Sweden
GB13UBMB78463857632357,incoming,23117.64,Antarctica (the territory South of 60 deg S),Sweden
SE8902PLXR29095818137187,incoming,365.71,Sweden,Eritrea
GB09EFQN19111590549530,outgoing,27344.08,Martinique,Sweden
GB78ZMJD67761646808398,incoming,38481.59,Island,Sweden
GB43INYI72367584350639,outgoing,29003.27,Germany,Sweden
GB59YARW57296835889716,incoming,9366.01,Poland,Sweden
SE8902VEIB72029945509184,incoming,31692.92,Sweden,Island
GB23FPVR66532267323831,incoming,25428.44,Turkey,Sweden
GB77XILW85642994331281,outgoing,22787.6,Japan,Sweden
SE8902TARS73293766587552,incoming,43443.87,Sweden,Cameroon
SE8902KMRD06713970744337,outgoing,30893.17,Sweden,Singapore
SE8902TZSS77431559302602,incoming,26735.64,Sweden,Andorra
GB10WEHW89999951120421,incoming,2489.57,Portugal,Sweden
GB54FTKC42672372313828,incoming,27826.35,Germany,Sweden
GB44SMSR21584799749164,incoming,20771.46,Chad,Sweden
SE8902RMGJ56941789044857,outgoing,6715.41,Sweden,San Marino
SE8902GZKU10549826849499,outgoing,24630.22,Sweden,Norway
GB11BMYQ35257380358609,incoming,18073.47,Holy See (Vatican City State),Sweden
GB51IQRP87022743578720,outgoing,10979.58,Lao People's Democratic Republic,Sweden
SE8902YERF08265652105112,outgoing,33893.59,Sweden,Ireland
SE8902BXQI23685027971551,outgoing,31872.8,Sweden,Estonia
SE8902JDLY63782567946635,outgoing,4480.26,Sweden,Germany
GB31XLUX36189358865320,incoming,31232.97,Zimbabwe,Sweden
GB40FVBT50036538101187,incoming,32742.06,Bahrain,
GB85YPGI81779994368842,incoming,29065.58,Cuba,Sweden
GB34SSLG21787207216776,incoming,13639.03,Norway,Sweden
GB07NMQR87794892158957,outgoing,40846.87,Djibouti,Sweden
SE8902GVHN92964423897611,outgoing,4748.41,Sweden,Yemen
SE8902UTKC76119475507073,outgoing,19297.16,Sweden,Poland
SE8902TDNJ81183782154357,incoming,8345.13,Sweden,Bhutan
SE8902XMSF03346539893576,incoming,18314.37,Sweden,Solomon Islands
GB95ROZV51960865850157,incoming,42305.19,Honduras,Sweden
GB50SKNK54955449405407,incoming,48900.32,Netherlands,Sweden
GB18BUIG85502707198596,incoming,17512.42,Finland,Sweden
SE8902LKRM96767797463197,incoming,16937.96,Sweden,Germany
GB62CNNN53075396090559,outgoing,1234.95,Paraguay,Sweden
SE8902KDEZ48747876485385,incoming,27389.89,Sweden,Estonia
GB87YYFG46664801575954,outgoing,1047.04,Senegal,Sweden
SE8902YFRV85699768159258,incoming,20177.67,Sweden,Finland
GB44KTGM18910073368959,incoming,16929.45,Maldives,Sweden
SE8902QIQI47434237190569,incoming,30246.07,Sweden,Finland
SE8902MJJU05220306140238,outgoing,37710.65,Sweden,Syrian Arab Republic
GB73YZNR41313836145606,outgoing,12116.04,Germany,Sweden
GB93USZJ25908633444911,incoming,35520.79,Botswana,Sweden
SE8902ZNHI21783939608864,incoming,18733.93,Sweden,Western Sahara
GB63KCJK69215705855380,outgoing,9843.71,Finland,Sweden
GB89VCQS30271354792837,incoming,49729.13,Germany,Sweden
GB71EWFX83932923328274,incoming,10557.84,Argentina,Sweden
GB53WXRM54006510063726,outgoing,28977.45,Lesotho,Sweden
SE8902ALWE64418794375241,outgoing,18204.01,Sweden,Sierra Leone
GB82IMWI19871844914039,outgoing,47217.86,Djibouti,Sweden
SE8902ZNHI21783939608864,outgoing,43885.59,Sweden,Saint Barthelemy
SE8902EJYN15169896233918,incoming,3657.64,Sweden,Germany
GB55OWWI10605558734279,incoming,21555.76,Germany,Sweden
SE8902LIKB41550652178852,incoming,19725.9,Sweden,Poland
SE8902UZYG74951512780315,outgoing,49625.7,Sweden,Estonia
GB71WBTN39895451858211,outgoing,34950.36,Island,Sweden
SE8902FXEO42999261877496,outgoing,3616.9,Sweden,Denmark
GB09OWPV23959242838465,outgoing,37381.55,Guyana,Sweden
GB32ZKMQ60089322052447,incoming,46651.81,Denmark,Sweden
GB58JUSS87998172582293,outgoing,9487.77,Aruba,Sweden
SE8902ZJEO82962448424927,incoming,8252.15,Sweden,American Samoa
SE8902AZSP13287899419402,incoming,43684.9,Sweden,Denmark
GB90DGHN05460574235725,incoming,44408.04,Jamaica,Sweden
SE8902SNNM24012074185591,incoming,24246.14,Sweden,Lithuania
GB85CUJI10783506304539,outgoing,48630.59,Turks and Caicos Islands,Sweden
SE8902VCGO21843909614852,incoming,35648.07,Sweden,Guinea-Bissau
GB62AHSD33036897684859,outgoing,18761.05,Norway,Sweden
SE8902MKFC17006139746737,incoming,46982.71,Sweden,Estonia
SE8902OSPT65036097285857,incoming,23139.33,Sweden,Ghana
SE8902AGTC76402704279286,outgoing,3048.36,Sweden,Hong Kong
SE8902TXWD68698852887733,outgoing,14770.18,Sweden,Zambia
GB26UDDG40525449189862,incoming,14752.44,Estonia,Sweden
SE8902UNAU13611272599268,incoming,17327.42,Sweden,Faroe Islands
SE8902YBIX02378701637177,incoming,49012.02,Sweden,Marshall Islands
SE8902SJVO55654185313291,outgoing,45761.32,Sweden,Guinea-Bissau
