transaction_id,timestamp,amount,currency,sender_account,receiver_account,sender_country,sender_municipality,receiver_country,receiver_municipality,transaction_type,notes
0878234f-0783-4000-8adb-ea2aebc8d50b,2025-04-26 22:56:00,16777.36,SEK,SE8902GAFL88123638280516,SE8902IXLN09147641003463,Sweden,Sundsvall,Sweden,Mölndal,incoming,Unknown
f78329a1-9a73-4b30-bd64-6ab63d83ce1c,2025-05-12 06:07:00,46166.24,SEK,SE8902SRLL43477163490964,SE8902JTIU30473679174736,Sweden,Stockholm,Sweden,Nyköping,outgoing,Payment for invoice #6299
b58c75eb-81cc-44a7-913a-e1c1a798a4f3,2025-05-07 05:38:00,19893.35,SEK,SE8902JNFW68474844339506,SE8902TJON16189488376725,Sweden,Örnsköldsvik,Sweden,Gävle,incoming,Mobile recharge
45cfa3aa-1970-4a95-8920-0dc10098b610,2025-01-08 17:48:00,38013.16,SEK,SE8902YYDM63526347491057,SE8902SPLV55493875690484,Sweden,Umeå,Sweden,Alingsås,outgoing,Reimbursement for travel
ced14870-7b8b-4d92-b85c-ee9028f723ae,2025-01-03 08:42:00,19596.53,SEK,SE8902AZSP13287899419402,SE8902MMZN38846965231738,Sweden,Borås,Sweden,Varberg,outgoing,Payment for invoice #5232
b40df87e-3e64-4b5f-b1c5-77253f2b7749,2025-04-30 15:54:00,47378.09,SEK,SE8902WFUC02168045258799,SE8902XFYN40331665173936,Sweden,Ängelholm,Sweden,Västerås,outgoing,Reimbursement for travel
4cbefa82-650f-4659-8fde-24cf8c3ffb7d,2025-03-17 16:41:00,31321.66,SEK,SE8902QILJ09667839424264,SE8902WSHS28438837480311,Sweden,Södertälje,Sweden,Karlstad,outgoing,Unknown
bbb24704-f840-4973-b1b1-126979a0958f,2025-04-11 09:53:00,40079.44,SEK,SE8902YLUL42869164891487,SE8902BTSC01483794930785,Sweden,Uddevalla,Sweden,Örebro,incoming,Utility bill
2df82607-e8e0-4468-8a9e-0c1a733e11ee,2025-03-17 22:30:00,44453.21,SEK,SE8902JXEZ02627245746002,SE8902KFZW27637456654899,Sweden,Falun,Sweden,Eskilstuna,outgoing,Gift to family member
e08a4b6c-d7b8-48e1-862d-bb28555134f7,2025-04-14 03:14:00,23907.35,SEK,SE8902KIDF78947091109600,SE8902MMZN38846965231738,Sweden,Karlstad,Sweden,Sundsvall,outgoing,Online purchase
41159cc8-824c-4e8c-9b37-b415c29a53e7,2025-04-22 20:55:00,1621.41,SEK,SE8902RXQC04091454093931,SE8902UNRA52610184151556,Sweden,Göteborg,Sweden,Borås,incoming,Rent transfer
1f970418-40c8-4d71-a4dd-f29aabb1fdb3,2025-04-22 13:16:00,31129.71,SEK,SE8902JFXZ40334167631989,SE8902COVG23577172278709,Sweden,Skellefteå,Sweden,Växjö,outgoing,Online purchase
73422ea0-44cf-4279-8690-500e2b9f483b,2025-03-19 11:02:00,49855.33,SEK,SE8902MQQY51782698732487,SE8902VXSM52634787408878,Sweden,Kalmar,Sweden,Falun,outgoing,Subscription fee
52b62fd2-d3d5-4ce5-842c-5db13a0cd73e,2025-01-14 12:23:00,24403.18,SEK,SE8902XARR24637715791113,SE8902ZIPR73751541971020,Sweden,NaN,Sweden,Skövde,incoming,Utility bill
78519fd2-8710-47b4-ace9-ed3bbd33596e,2025-01-19 18:03:00,17963.81,SEK,SE8902NPMZ64718534936104,SE8902EJVD58777899114942,Sweden,Malmö,Sweden,Trollhättan,incoming,Utility bill
6960fc98-b9e1-42bb-b1ff-29f8e387a920,2025-03-06 09:52:00,28809.61,SEK,SE8902NDNE36671961231780,SE8902TCCK48879115025867,Sweden,Ängelholm,Sweden,Kalmar,incoming,Freelance project payment
dbf8dbf1-e739-428e-875c-c22982225c68,2025-05-17 04:52:00,5576.14,SEK,SE8902CUNN22125220865735,SE8902DBWG37143242474670,Sweden,Örnsköldsvik,Sweden,Sandviken,outgoing,Consulting fee
705b6a27-ab62-4fa9-a941-d834b226a0d3,2025-04-04 08:08:00,45943.1,SEK,SE8902DOSN50610060091936,SE8902UTKC76119475507073,Sweden,Kristianstad,Sweden,Trollhättan,incoming,Online purchase
3c34b18b-7ed7-4591-848f-189606813c32,2025-04-20 17:13:00,34986.12,SEK,SE8902RFKG13034824351836,SE8902JTIU30473679174736,Sweden,Varberg,Sweden,Göteborg,incoming,Rent transfer
47410c63-52e0-479d-bb95-ae8d4fc28660,2025-01-04 13:25:00,45365.23,SEK,SE8902XJXJ66998115817653,SE8902VPUM81969837191902,Sweden,Örebro,Sweden,Falun,outgoing,Payment for invoice #3480
ff2447c0-91cd-47ea-b841-4d6e298052ee,2025-02-16 15:23:00,17342.5,SEK,SE8902YWQH50779746486712,SE8902IGWD35040860470840,Unknown,Sundsvall,Sweden,Göteborg,incoming,Gift to family member
484f3838-9c31-447d-8876-105de0566642,2025-04-03 21:55:00,39222.59,SEK,SE8902PRHA61506657906077,SE8902LLGR94243337164385,Sweden,Malmö,Sweden,Eskilstuna,incoming,Unknown
a9dbb555-b47b-4d7b-aeb0-6f27fd40870a,2025-01-31 02:12:00,8312.78,SEK,SE8902YZWC23724318974586,SE8902CFVV30512683866714,Sweden,Karlskrona,Sweden,Göteborg,outgoing,Utility bill
b98e07ea-263e-43ad-8d62-062e1da9d092,2025-02-05 18:35:00,34764.43,SEK,SE8902ZRZI47417483372579,SE8902TRVE47135720140849,Sweden,Stockholm,Sweden,Örebro,incoming,Gift to family member
a7b06c9b-d5d9-4293-9c8b-d4597c3a7dc3,2025-04-19 20:40:00,45965.97,SEK,SE8902ZWKS28095257338274,SE8902XNSP62301861969649,Sweden,Lidingö,Sweden,Skövde,outgoing,Loan repayment
06fc3c8d-1fe0-413a-af3e-190e3564f486,2025-05-08 03:28:00,49030.63,SEK,SE8902DMTK02100815459260,SE8902RCMP67198715313709,Sweden,Alingsås,Sweden,Alingsås,outgoing,Consulting fee
c92e4c41-6709-453e-bce5-0305fdf03152,2025-01-30 08:29:00,41919.44,SEK,SE8902XIPF48454762305912,SE8902JTIU30473679174736,Sweden,Kristianstad,Sweden,Södertälje,outgoing,Subscription fee
1091a93f-a93e-4a69-ac66-33077ce4eeb4,2025-04-11 21:28:00,22962.65,SEK,SE8902FWCH71102712794153,SE8902YBUM91649266178467,Sweden,Karlstad,Sweden,Mölndal,outgoing,Subscription fee
134b7e6c-6e6f-4ab3-9036-34a2d2149a20,2025-05-01 11:58:00,35273.16,SEK,SE8902ZGLL07430315277968,SE8902XJXJ66998115817653,Sweden,Ängelholm,Sweden,Örebro,outgoing,Mobile recharge
778991d4-37e2-4f90-9b9e-2b1b86498d19,2025-05-08 19:27:00,49699.77,SEK,SE8902PFUA65955298845159,SE8902KXMK45343849770312,Sweden,Linköping,Sweden,Kristianstad,outgoing,Freelance project payment
a5f7ff72-c96e-4215-8de8-fb383ac5a4f4,2025-04-29 00:29:00,3986.56,SEK,SE8902PLBL16144667744762,SE8902NLPV05101680537537,Sweden,Karlskrona,Sweden,Sundsvall,incoming,Salary payment
bc51a5e9-1c32-467a-a763-1a2996299b0b,2025-02-22 21:38:00,9556.1,SEK,SE8902XCHA19919213751955,SE8902MCEV93618355713025,Sweden,Uddevalla,Sweden,Nyköping,incoming,Consulting fee
ab5746f1-0df4-4494-af37-eb6e899df8b7,2025-03-14 04:41:00,33153.32,SEK,SE8902WBFK37994122017616,SE8902YCMH62501138405727,Sweden,Kalmar,Sweden,Luleå,outgoing,Unknown
37847e23-94ee-4434-8c11-409fcbb1c873,2025-01-18 00:30:00,45000.47,SEK,SE8902YWQH50779746486712,SE8902FKXG94756014478535,Sweden,Skövde,Sweden,Örebro,incoming,Online purchase
4885b594-fbde-40b4-be97-714eb5feaa31,2025-02-13 15:51:00,1534.34,SEK,SE8902WJRN19883673497555,SE8902EKEC92166161424949,Sweden,Skellefteå,Sweden,Piteå,outgoing,Insurance payout
d839dbf5-7f2d-4275-bfc6-cd9636c8b361,2025-03-06 13:24:00,16545.56,SEK,SE8902KZIO19030755409685,SE8902YBUM91649266178467,Sweden,Örnsköldsvik,Sweden,Örnsköldsvik,incoming,Rent transfer
96a6ec21-6f27-4bba-a6eb-a0ca1671c31d,2025-03-04 06:19:00,27071.26,SEK,SE8902EWKS60852595775659,SE8902CDUU61660929189479,Sweden,Halmstad,Sweden,Växjö,incoming,Gift to family member
639798b9-d977-40a5-9738-4688718f33bf,2025-02-02 03:07:00,21324.18,SEK,SE8902ZQSR31963404580039,SE8902UPQN50233742051449,Sweden,Örebro,Sweden,Alingsås,incoming,Freelance project payment
06430e74-3981-41e8-a59f-417b4d849c57,2025-05-11 01:06:00,24260.63,SEK,SE8902THMG75207589410634,SE8902ZFCJ85266822978818,Sweden,Sundsvall,Sweden,Umeå,incoming,Subscription fee
c24696e7-820a-4bd7-97bf-dedb0c03cbbb,2025-03-18 22:15:00,8235.13,SEK,SE8902ERJA13877835143324,SE8902BADP38378986803145,Sweden,Linköping,Sweden,Östersund,incoming,Reimbursement for travel
581ccc0d-4c4f-4325-afce-a1255c56d0fc,2025-01-25 03:34:00,30667.46,SEK,SE8902VBPS31468933549596,SE8902YUYG10929263320035,Sweden,Luleå,Sweden,Varberg,outgoing,Unknown
b094bf38-01c6-46ec-909b-0fb5e1fa7304,2025-03-26 09:10:00,41407.11,SEK,SE8902OIOG12978777374762,SE8902QNMM99008031804359,Sweden,Karlskrona,Sweden,Alingsås,outgoing,Subscription fee
90282335-8079-4609-b4aa-1230401a8aa4,2025-01-05 00:04:00,35392.16,SEK,SE8902KSPR66432840199154,SE8902TDWF15245617438533,Sweden,Lund,Sweden,Eskilstuna,outgoing,Loan repayment
a5ab93f5-fcf1-489c-b898-dc5f97409634,2025-01-29 00:52:00,29550.7,SEK,SE8902LJOL22570334014589,SE8902HCFQ50732586147290,Sweden,Växjö,Sweden,Karlskrona,incoming,Reimbursement for travel
cdf89835-9e12-4890-abbf-1dee9b8ba2b3,2025-02-02 17:26:00,7857.83,SEK,SE8902AZMF62874749728667,SE8902AXQM18280403499014,Sweden,Jönköping,Sweden,Västerås,outgoing,Gift to family member
edb58024-7553-4707-8966-dbe5089ce999,2025-02-09 19:10:00,4364.05,SEK,SE8902ZZNR41237043450267,SE8902FQLC01698765585803,Sweden,Landskrona,Sweden,Piteå,outgoing,Mobile recharge
f74b2357-c394-4328-92a1-a49f4cbda844,2025-01-26 07:45:00,20678.42,SEK,SE8902PGNT42361129672323,SE8902GXGJ09737434359792,Sweden,Jönköping,Sweden,Trollhättan,outgoing,Rent transfer
ddcc98cd-b79e-4dc1-8fb1-63022d94584b,2025-03-23 00:57:00,6036.21,SEK,SE8902HODK85678819977506,SE8902UITH42469834496346,Sweden,Falun,Sweden,Uddevalla,incoming,Consulting fee
4352b9f6-2aa7-4d1a-b714-497fad18631e,2025-04-29 03:56:00,48673.76,SEK,SE8902HXLB10149156679316,SE8902EUXF81891691396825,Sweden,Örebro,Sweden,Lidköping,outgoing,Loan repayment
c80aa52e-e38a-4eea-a90e-bcb827fea6e2,2025-01-19 15:57:00,29294.74,SEK,SE8902KLNQ25617997709976,SE8902QJYU26909657286044,Sweden,Norrköping,Sweden,Lidköping,outgoing,Reimbursement for travel
77772514-7300-451f-99f2-a3c169928e82,2025-04-26 00:17:00,11843.78,SEK,SE8902IQRO13056391101908,SE8902NXQN75553814880916,Sweden,Uppsala,Sweden,Södertälje,incoming,Loan repayment
d056c7ae-4f20-42b1-b959-8383cf5921fe,2025-02-01 20:15:00,21019.72,SEK,SE8902ZQQX91042131747326,SE8902FUMK63947148705760,Sweden,Umeå,Sweden,Växjö,incoming,Subscription fee
de91e334-dd00-43d6-b581-eba5b10edb77,2025-02-28 10:19:00,48445.41,SEK,SE8902GHSB29020078073922,SE8902XIIY68366812613028,Sweden,Mölndal,Sweden,Lidköping,incoming,Freelance project payment
153f2f11-edfd-4bce-8a5a-35ea75ea3696,2025-03-14 15:52:00,43220.51,SEK,SE8902CUNN22125220865735,SE8902MPWG51569045484865,Sweden,Ängelholm,Sweden,Lidköping,incoming,Unknown
eebf7130-36e2-4baa-9626-d6f850831fec,2025-02-21 10:32:00,43749.38,SEK,SE8902GDTV65148682209789,SE8902OOLM49343686376830,Sweden,Uppsala,Sweden,Skellefteå,incoming,Payment for invoice #9755
fd1e4059-4449-4b27-8266-f7b1451720ef,2023-11-20 11:05:00,23122.15,SEK,SE8902KWJE25618757328979,SE8902ABDS01701364961907,Sweden,Lidköping,Sweden,Motala,outgoing,Utility bill
5149cb86-6c63-4be6-93f9-7332d58a02ac,2025-03-26 02:03:00,7525.09,SEK,SE8902PZCI77761871178523,SE8902EDII68114485236045,Sweden,Varberg,Sweden,Falun,outgoing,Reimbursement for travel
b4055bf1-fa2f-4787-928d-29d3849b4df7,2025-01-21 22:12:00,28757.99,SEK,SE8902YSVI54424221824629,SE8902XJXO24323243710044,Sweden,Falun,Sweden,Varberg,outgoing,Subscription fee
4b225893-79bc-434e-bbb3-f98ad97f3a99,2025-05-06 02:17:00,37831.66,SEK,SE8902FKHJ95461624405436,SE8902TTRQ67764510281897,Sweden,Gävle,Sweden,Linköping,incoming,Mobile recharge
90ed2f3d-19d4-40a3-8da5-89802ca64937,2025-05-08 20:03:00,26911.51,SEK,SE8902QDDZ01493266009705,SE8902ZJVA11817265425330,Sweden,Borås,Sweden,Göteborg,outgoing,Unknown
3533c14b-3120-4de9-9c4c-a7b446a36cc3,2025-05-13 14:10:00,29081.34,SEK,SE8902AMRJ75051497335013,SE8902QXXL08650991961519,Sweden,Uppsala,Sweden,Gävle,outgoing,Reimbursement for travel
f0574e7a-0785-47e7-a6a4-ae16d50c89b2,2025-01-21 00:54:00,45484.57,SEK,SE8902OIOG12978777374762,SE8902GJBL45406945630901,Sweden,Motala,Sweden,Helsingborg,incoming,Reimbursement for travel
7146811a-814f-48a3-a82a-0f52c9d664dc,2025-03-28 02:29:00,19333.7,SEK,SE8902SPMP91486768673172,SE8902NSZV23305609626569,Sweden,Eskilstuna,Sweden,Norrköping,outgoing,Loan repayment
f9c89861-fcca-4de3-98b2-9cdade72039e,2025-01-15 17:54:00,45434.17,SEK,SE8902BXJC93392072105707,SE8902OSUM31787311714438,Sweden,Lidköping,Sweden,Jönköping,outgoing,Utility bill
ea25307d-0b19-4638-90c9-d30e2c0735b2,2025-02-15 09:49:00,43683.86,SEK,SE8902LSEC82086405777991,SE8902ZDQZ85735825212197,Sweden,Borås,Sweden,Skellefteå,incoming,Insurance payout
e5ae87e4-d83e-48a8-9596-ce70496640d7,2025-01-25 15:10:00,36986.08,SEK,SE8902ZUOU40396545889546,SE8902TUFM02844898189627,Sweden,Mölndal,Sweden,Västerås,outgoing,Subscription fee
e9836471-ffbd-47a8-8989-8517a431e406,2025-03-29 22:37:00,24517.21,SEK,SE8902LNMM65005427787530,SE8902AZXE66883467511248,Sweden,Uppsala,Sweden,Karlskrona,incoming,Loan repayment
c310f543-8efd-4521-aff2-1b3e95afa4dc,2025-04-20 15:56:00,21360.23,SEK,SE8902IJUF89235594362096,SE8902RZVW68005461246316,Sweden,Halmstad,Sweden,Stockholm,outgoing,Tax refund
c726295f-2cd5-410b-b510-707b31cdcf7d,2025-01-27 00:53:00,43128.36,SEK,SE8902UNVY51069080799808,SE8902ZQQX91042131747326,Sweden,Motala,Sweden,Luleå,incoming,Unknown
a40266b1-f53a-486b-97c6-74809996950e,2025-02-15 12:34:00,23648.25,SEK,SE8902LKXQ69920608322446,SE8902YRPI91283893221753,Sweden,Linköping,Sweden,Norrköping,outgoing,Freelance project payment
168ee007-2a6c-4e4b-a4bb-9caad5270ed0,2025-01-09 04:32:00,40099.61,SEK,SE8902YMVD57211621327275,SE8902NNNO44225102810397,Sweden,Piteå,Sweden,Kristianstad,incoming,Unknown
668a9dde-2510-440e-abe3-6c8d4db81ad6,2025-02-11 16:01:00,43915.04,SEK,SE8902TJON16189488376725,SE8902MRZJ54641003814611,Sweden,Halmstad,Sweden,Sandviken,incoming,Loan repayment
079fdc78-5b4a-418c-b721-eaa788c2f37d,2025-02-08 00:18:00,43978.79,SEK,SE8902JBML23966854830022,SE8902TARS73293766587552,Sweden,Örebro,Sweden,Örnsköldsvik,outgoing,Freelance project payment
5ab06c9b-df56-44f2-bbf1-8fd4ad6eefb0,2025-03-20 15:21:00,7217.85,SEK,SE8902FVFT61557043346714,SE8902YULJ56180665771621,Sweden,Jönköping,Sweden,Lidingö,incoming,Loan repayment
7384fb62-1e4e-40c7-899a-33b1563cf41b,2025-02-05 13:29:00,9577.02,SEK,SE8902DBWG37143242474670,SE8902BNCT48612177889839,Sweden,Trelleborg,Sweden,Landskrona,outgoing,Rent transfer
dd889b8c-3031-4796-bbbe-83907d01aaea,2025-04-09 10:38:00,20116.99,SEK,SE8902TDWF15245617438533,SE8902BWOT03489901672599,Sweden,Luleå,Sweden,Östersund,outgoing,Online purchase
77752f33-5bc0-4290-8501-8d57c1878634,2025-04-16 03:34:00,28016.22,SEK,SE8902OGIL87909531470185,SE8902YXOS87838017500335,Sweden,Gävle,Sweden,Sundsvall,incoming,Loan repayment
8a1e3047-877e-4d81-a342-ee085507c315,2025-01-07 10:08:00,14718.04,SEK,SE8902GFDI02146082509603,SE8902UGUU35326815762231,Sweden,Lund,Sweden,Norrköping,outgoing,Freelance project payment
aaaaf3a4-07f5-42bf-b3d3-ccf3ed3ed4af,2025-02-28 07:56:00,18574.88,SEK,SE8902NVPZ06971021222436,SE8902ASEU46374988626527,Sweden,Lidingö,Sweden,Falun,outgoing,Gift to family member
f3b600f5-8e65-4877-8a7c-a1c861720705,2025-04-06 22:09:00,3294.66,SEK,SE8902FHHP30665400671103,SE8902CZMN06754312018557,Sweden,Karlskrona,Sweden,Göteborg,outgoing,Reimbursement for travel
99096324-0260-4770-ac90-2fb351950526,2025-02-08 05:05:00,12574.26,SEK,SE8902LQPT91446488103734,SE8902DYMK28727836359365,Sweden,Östersund,Sweden,Norrköping,incoming,Unknown
6dad74c5-bf5e-41b4-b94c-8fd309da8db6,2025-01-18 03:52:00,17911.29,SEK,SE8902LYRU49405628277247,SE8902FKHJ95461624405436,Sweden,Trelleborg,Sweden,Nyköping,outgoing,Consulting fee
d76c6520-7b60-46c6-8dd4-7d1a0c80e4f3,2025-04-28 06:17:00,33197.84,SEK,SE8902XBIN60287954526260,SE8902GUBN02340962282734,Sweden,Trelleborg,Sweden,Helsingborg,outgoing,Utility bill
138b1f31-c490-4002-be09-eb483abb8e8e,2025-02-12 06:28:00,18781.5,SEK,SE8902LARY75915594710859,SE8902NPMZ64718534936104,Sweden,Luleå,Sweden,Lund,incoming,Reimbursement for travel
bac31000-3567-4d75-9eb9-d541f556e612,2025-05-08 05:07:00,42048.75,SEK,SE8902UDAI89693707440786,SE8902UTYY22254486734176,Sweden,Lund,Sweden,Kristianstad,incoming,Consulting fee
9dc3da6f-5c7b-4390-bff6-e022d8598423,2025-04-20 20:44:00,4355.11,SEK,SE8902ASEU46374988626527,SE8902VPUM81969837191902,Sweden,Kristianstad,Sweden,Linköping,incoming,Tax refund
32b06291-32d1-41b0-88aa-5f87e8a53a15,2025-03-10 06:42:00,33498.38,SEK,SE8902GBGP44172108348620,SE8902LNZG09887297010450,Sweden,Varberg,Sweden,Ängelholm,incoming,Payment for invoice #9536
849d209d-858d-4cef-8d5b-19eaf5798db0,2025-01-30 15:20:00,2367.0,SEK,SE8902XBWW91028579125870,SE8902OUGZ49389646387563,Sweden,Helsingborg,Sweden,Motala,outgoing,Payment for invoice #8920
4bf7d224-6719-454a-a1a2-31eb78aa6717,2025-04-11 16:37:00,29199.45,SEK,SE8902TCZL47145018856917,SE8902YSVI54424221824629,Sweden,Växjö,Sweden,Västerås,outgoing,Freelance project payment
6467438e-3846-4f63-9385-b707e12c6cda,2025-03-29 19:43:00,24550.68,SEK,SE8902EBQG46394645816502,SE8902TURO07496760761316,Sweden,Motala,Sweden,Ängelholm,incoming,Payment for invoice #7903
01f2eac8-545d-485e-baf8-6e85f1cdda9e,2025-02-01 15:03:00,38659.97,SEK,SE8902SEYF48760878274175,SE8902ZGLL07430315277968,Sweden,Göteborg,Sweden,Uppsala,incoming,Payment for invoice #3922
aed42a4c-eaa3-4543-9b6b-732f780aeeaf,2025-01-25 11:01:00,3442.29,SEK,SE8902YJGY22142109131075,SE8902PEMO00496019465141,Sweden,Borlänge,Sweden,Karlskoga,incoming,Gift to family member
61801f37-e173-45d0-81b3-8d159c491bcf,2025-01-18 19:09:00,34308.21,SEK,SE8902RNLY55461931214075,SE8902BADO65968898453667,Sweden,Falun,Sweden,Jönköping,outgoing,Mobile recharge
41eb0e55-bbe5-40ed-9189-bc77a61dfd4b,2025-01-25 22:07:00,17985.31,SEK,SE8902DFIF62619409849709,SE8902KCYM07724798345050,Sweden,Halmstad,Sweden,Västerås,incoming,Online purchase
8ed42828-22e4-4974-bac5-f8fa7d690ffe,2025-05-07 01:22:00,9472.41,SEK,SE8902TAHI51097798630045,SE8902NOMU53996442028881,Sweden,Lidingö,Sweden,Helsingborg,outgoing,Freelance project payment
3269a8c8-da7b-4d64-92ec-dceb435fedf0,2025-03-27 03:43:00,38322.51,SEK,SE8902RXQC04091454093931,SE8902NCHQ05383241398951,Sweden,Växjö,Sweden,Karlskoga,outgoing,Insurance payout
a61b3003-211e-4770-b743-ffb8dd54dbc1,2025-03-11 13:16:00,40914.31,SEK,SE8902MQJP11380705638246,SE8902VDAM04395711962652,Sweden,Göteborg,Sweden,Skellefteå,outgoing,Rent transfer
b24f1e7d-835a-4b51-bd1f-0e8fc11aeca2,2025-04-25 10:41:00,42600.51,SEK,SE8902GQAD77323256759071,SE8902DGBN51946839388357,Sweden,Karlskrona,Sweden,Norrköping,incoming,Freelance project payment
9ae11217-3195-40ce-8e59-ed6fdbf47cb6,2025-02-03 06:54:00,1049.82,SEK,SE8902QUFJ50463670043368,SE8902GGWE97497502378359,Sweden,Sundsvall,Sweden,Göteborg,incoming,Salary payment
e94b781a-b12a-43b0-ba5d-e5d3f1c7e867,2025-05-06 13:43:00,39951.52,SEK,SE8902PVDU32397262267370,SE8902XFYN40331665173936,Sweden,Sundsvall,Sweden,Skellefteå,outgoing,Gift to family member
f0d18c83-eebc-41b3-8aee-d1158da49fa2,2025-01-05 12:45:00,4746.0,SEK,SE8902EHQT53687871208531,SE8902AORR62231578413137,Sweden,Stockholm,Sweden,Gävle,outgoing,Tax refund
337aac1d-d7e5-4781-962a-9b615026bfd1,2025-04-28 21:10:00,22116.21,SEK,SE8902BPMW61406251979814,SE8902LVSQ11356198112962,Sweden,Örnsköldsvik,Sweden,Ängelholm,outgoing,Utility bill
0f97f5f8-c27e-417b-9a37-e1425fdde7c2,2025-05-08 07:51:00,20133.06,SEK,SE8902MJIL81207705272655,SE8902VBPS31468933549596,Sweden,Borås,Sweden,Borlänge,outgoing,Freelance project payment
e0f92fa3-b9f1-4d1e-8cc1-815de442049f,2025-03-15 02:56:00,3056.13,SEK,SE8902RMGJ56941789044857,SE8902VVUL13283946661384,Sweden,Lidköping,Sweden,Umeå,outgoing,Subscription fee
54727942-120d-451a-9a04-1ccbdccdfa2a,2025-04-10 07:51:00,41298.81,SEK,SE8902TQXV74190163701650,SE8902PDPB59162046614533,Sweden,Piteå,Sweden,Halmstad,incoming,Unknown
70e47a84-8c52-4c17-83af-138ca5f55562,2025-03-07 23:47:00,2499.94,SEK,SE8902DCRG03419581347172,SE8902HWHC81157429988113,Sweden,Borlänge,Sweden,Karlskrona,incoming,Payment for invoice #5661
cb34e637-69c7-4c60-b442-38a8bd48bd48,2025-01-29 02:29:00,25174.34,SEK,SE8902DFDE10377026495528,SE8902IGWD35040860470840,Sweden,Lidköping,Sweden,Motala,incoming,Mobile recharge
a8f4920b-b501-4198-87d8-1630b35a763a,2025-04-28 03:22:00,48387.85,SEK,SE8902PSFY01211467765419,SE8902TDQR72645888062798,Sweden,Jönköping,Sweden,Stockholm,outgoing,Payment for invoice #6085
0e295a9e-8761-4b6b-9a60-5503b3252f1c,2025-04-11 22:50:00,21136.62,SEK,SE8902ANWR22887008474492,SE8902JXEZ02627245746002,Sweden,Ängelholm,Sweden,Umeå,incoming,Mobile recharge
087e5f30-7793-4c59-ab30-8ab78353f3bd,2025-02-07 02:30:00,27810.63,SEK,SE8902UDAI89693707440786,SE8902IWYC64669423845053,Sweden,Lund,Sweden,Mölndal,incoming,Freelance project payment
65bd20c9-4328-4e08-8c63-4f0cbf63e245,2025-01-26 03:49:00,12668.5,SEK,SE8902BBDN08764843226603,SE8902RYXO33562941610360,Sweden,Motala,Sweden,Ängelholm,incoming,Tax refund
e3a55707-9440-4897-acab-1e659fff6282,2025-02-07 23:02:00,41592.49,SEK,SE8902EUHG64782205847802,SE8902XJXO24323243710044,Sweden,Piteå,Sweden,Trelleborg,incoming,Subscription fee
b6946fa6-1d67-4fbf-b281-8f879d9f2953,2025-02-08 07:29:00,10429.78,SEK,SE8902GZKG54552009162805,SE8902QCNP19721394374879,Sweden,Uppsala,Sweden,Östersund,outgoing,Insurance payout
ac742613-173f-4f04-96fe-967b82c6a5df,2025-05-18 21:35:00,43647.29,SEK,SE8902AORR62231578413137,SE8902OATV02658940061811,Sweden,Halmstad,Sweden,Alingsås,outgoing,Rent transfer
4dfbfee8-2fbf-48db-8c7e-a69ac770fa53,2025-03-15 19:30:00,19086.63,SEK,SE8902SPOT75366803801987,SE8902YXOS87838017500335,Sweden,Borlänge,Sweden,Landskrona,incoming,Rent transfer
fd6c3050-ed6f-4a26-9eb5-83b0799cacb0,2025-03-12 09:57:00,21806.44,SEK,SE8902ELOW76907000148619,SE8902SPOT75366803801987,Sweden,Stockholm,Sweden,Östersund,incoming,Salary payment
55b90c76-d0d3-4d4d-9899-5c5386c58b0b,2025-05-01 14:56:00,24124.83,SEK,SE8902TTCV22659277900658,SE8902AOEI11888157159723,Sweden,Örebro,Sweden,Gävle,incoming,Consulting fee
270de101-1508-4980-a910-6da76cc99aba,2025-02-14 20:15:00,49630.51,SEK,SE8902PUTI27368119946710,SE8902XYRM52103884724966,Sweden,Trollhättan,Sweden,Borlänge,outgoing,Loan repayment
23e1e9a8-f143-4520-9d37-a5abe215a99b,2025-04-19 01:05:00,13781.06,SEK,SE8902MQMR87651444736111,SE8902XJAN35723200835220,Sweden,Motala,Sweden,Trelleborg,outgoing,Unknown
f1306f85-2adf-4110-9f77-3be49799bba9,2025-01-03 10:37:00,19618.23,SEK,SE8902NPSO51568640255218,SE8902YLGE04073464233597,Sweden,Trollhättan,Sweden,Karlskrona,incoming,Unknown
19436855-ab85-4059-8516-38faa447f31b,2025-02-28 11:03:00,24652.79,SEK,SE8902BBDN08764843226603,SE8902YPLL97549313922893,Sweden,Borås,Sweden,Västerås,incoming,Tax refund
57dea09c-4a0c-408e-a869-50f5db8ddedc,2025-01-25 16:09:00,14565.97,SEK,SE8902VEIB72029945509184,SE8902TKRB93799625518098,Sweden,Lidköping,Sweden,Umeå,outgoing,Consulting fee
d859ee6e-2b88-45a0-85b8-22a2dff78466,2025-05-12 03:51:00,8726.25,SEK,SE8902NCHQ05383241398951,SE8902QOLP68576231602784,Sweden,Lund,Sweden,Örebro,outgoing,Tax refund
3b13300d-40d6-4cc3-ad21-f271a00b2775,2025-04-14 17:40:00,11888.64,SEK,SE8902EFNV74784664776562,SE8902DIGS61927513105237,Sweden,Örnsköldsvik,Sweden,NaN,incoming,Freelance project payment
ab36768c-9075-4312-be3f-16fe6b00a730,2025-01-13 20:40:00,37170.77,SEK,SE8902RNLY55461931214075,SE8902VULP28317370301184,Sweden,Eskilstuna,Sweden,Ängelholm,incoming,Utility bill
