account_iban,reason,amount,sender_country,receiver_country
GB90DFTE08147205331274,outgoing,21040.98,Trinidad and Tobago,Sweden
GB15VCEZ30989697453670,outgoing,42073.65,Philippines,Sweden
GB25UXCI61130597305371,incoming,44647.82,Mali,Sweden
GB96UFUB70188833159871,outgoing,32584.87,Finland,Sweden
GB72RGUA37941390887441,incoming,6443.77,Taiwan,Sweden
GB61ZAOJ15220252547642,outgoing,14014.34,Georgia,Sweden
GB15VUIQ08153643575138,incoming,49574.48,Kazakhstan,Sweden
GB40EXRH12164933444860,incoming,2538.62,Denmark,Sweden
GB61RYNO60420183203080,outgoing,11615.33,Denmark,Sweden
GB59XVXL58150964600502,outgoing,14356.89,Estonia,Sweden
GB89IDEO82209715640078,outgoing,6984.69,Jordan,Sweden
GB10NXGT85736372999729,incoming,27787.41,Greenland,Sweden
GB02WUXK50812367477996,outgoing,14070.91,Bolivia,Sweden
GB65IEVZ76263215353928,outgoing,19910.12,Denmark,Sweden
GB11JRVJ27234763099591,incoming,14332.66,Tajikistan,Sweden
GB16IVTX10317835135618,incoming,18905.2,Island,Sweden
GB22XLAC38201788763664,incoming,15977.26,Denmark,Sweden
GB37LDOD42771886064872,outgoing,17471.51,Island,Sweden
GB56ESXN57149503556047,outgoing,15146.97,Cameroon,Sweden
GB20QPYR42067499275636,incoming,23883.72,Poland,Sweden
GB73UZTW69755069287185,incoming,25264.8,Cape Verde,Sweden
GB29ATUB68972964954340,incoming,5842.83,Swaziland,Sweden
GB82IVSS96298746836368,outgoing,18269.4,Pitcairn Islands,Sweden
GB97YFWK90705805176640,incoming,21973.78,Monaco,Sweden
GB50TLVD91744025987111,incoming,25565.16,Indonesia,Sweden
GB56JOCQ89997297559568,incoming,11538.68,Germany,Sweden
GB69ZCWW64939635377463,incoming,45280.53,French Guiana,Sweden
GB16OIEJ39695462566786,incoming,5534.46,Denmark,Sweden
GB25GCIO71779698481808,incoming,15527.54,Poland,Sweden
GB08LGFX14063712614909,outgoing,4758.34,Estonia,Sweden
GB20ONBI83757960103427,outgoing,29025.48,Poland,Sweden
GB44DAUV18452422271108,incoming,28305.96,Poland,Sweden
GB82CPKN14852979041268,outgoing,20446.36,Indonesia,Sweden
GB69JDBV88019912381643,outgoing,22156.31,Norway,Sweden
GB92VTLY89384460153921,outgoing,40655.66,Bulgaria,Sweden
GB56UUWB76408542132340,outgoing,10847.4,Saint Martin,Sweden
GB86BUWE07072580787658,incoming,22033.52,Finland,Sweden
GB33UOCW98028993682757,outgoing,36182.76,Denmark,Sweden
GB86BUMZ94889744802601,incoming,6919.98,Finland,Sweden
GB06HYIB07986236677042,incoming,12749.05,Estonia,Sweden
GB30ROLO13792401156749,incoming,27875.69,Denmark,Sweden
GB68ZUNK01713533301712,incoming,2440.92,Ghana,Sweden
GB02EXRJ38468653334177,incoming,31475.35,Timor-Leste,Sweden
GB16AEAL71689017724813,outgoing,30491.72,Senegal,Sweden
GB33MIRU18272034569527,outgoing,40024.53,United States of America,Sweden
GB05ABRZ95635521167407,incoming,24987.53,Norway,Sweden
GB51RYEP83002639754117,outgoing,1783.84,Germany,Sweden
GB05IRWT27470851418192,incoming,49286.99,Finland,Sweden
GB71KTNV29650927717999,incoming,5607.74,Algeria,Sweden
GB77FVYB23004133748384,outgoing,33563.12,Afghanistan,Sweden
GB54ZHIU11720477055937,incoming,2139.78,Island,Sweden
GB50EGXJ39699866841495,incoming,35230.06,Estonia,Sweden
GB98FIQH65474323774243,incoming,1509.02,Island,Sweden
GB60ZLFM45173059852895,incoming,13203.52,Puerto Rico,Sweden
GB05EHWK46924311809925,outgoing,27821.58,Wallis and Futuna,Sweden
GB12CDOM82094242249020,incoming,10643.74,Iraq,Sweden
GB80FTBP04300968017096,incoming,39723.79,Bahamas,Sweden
GB85BZEX66718439101007,incoming,11690.91,Denmark,Sweden
GB10CASA78713959243941,incoming,25431.45,Unknown,Sweden
GB19TLEM46860401064600,outgoing,8533.2,Finland,Sweden
GB49ISMW42392049417466,incoming,14988.77,Slovenia,Sweden
GB08DULH80981321824247,incoming,718.38,Lao People's Democratic Republic,Sweden
GB47ECYT74020429158006,incoming,9185.08,Ghana,Sweden
GB02ZXJR96636699191621,outgoing,32634.65,Germany,Sweden
GB07MTYD02118375343309,incoming,28620.97,Poland,Sweden
GB50REWI47737063638116,incoming,48564.86,Zimbabwe,Sweden
GB35ICDX24730083639482,outgoing,31066.59,Burundi,Sweden
GB67BMMK48764765862425,outgoing,27593.05,Norway,Sweden
GB34ZVNH57790769920522,incoming,33395.21,Uruguay,Sweden
GB15BCSB29771854524135,incoming,33567.59,Bermuda,Sweden
GB54GWXD15710205696466,incoming,17894.35,Mexico,Sweden
GB36OOBG22141841834777,incoming,40136.97,Island,Sweden
GB78WPLJ30667969070428,incoming,4399.18,Uganda,Sweden
GB47VNVG42832032477089,outgoing,16502.24,Estonia,Sweden
GB12GKPZ63147781385694,outgoing,27395.99,Ireland,Sweden
GB82THKG19212027701170,outgoing,12498.97,Belgium,Sweden
GB92MTSK35139171262183,incoming,35397.42,Andorra,Sweden
GB19WMFY31529619866858,incoming,26119.68,Equatorial Guinea,Sweden
GB45UBHI84634709185148,incoming,14166.97,Honduras,Sweden
GB45NSOK20335042882923,outgoing,14498.8,Germany,Sweden
GB28SMBW47268044506627,outgoing,43264.05,Cayman Islands,Sweden
GB64BDJK42755229832857,outgoing,2517.52,Estonia,Sweden
GB77XAOY87033267398902,outgoing,9282.54,Poland,Sweden
GB20WJQY47012205221977,incoming,48859.0,Guyana,Sweden
GB39MFVI55416073937277,outgoing,47144.2,Island,Sweden
GB49ZBSV58033683955392,outgoing,1078.43,Jamaica,Sweden
GB74JAFG41938220611648,incoming,497.25,Germany,Sweden
GB93OMCT93408871997735,incoming,35404.53,Ethiopia,Sweden
GB49LUDM85555934060650,incoming,35577.49,Canada,Sweden
GB65CAUH99916577879101,outgoing,1403.29,Brunei Darussalam,Sweden
GB57WRKK47767201228355,incoming,43422.73,Island,Sweden
GB57MYLA01560007280366,incoming,9230.96,Cameroon,Sweden
GB65EZZF03170673323650,outgoing,15378.75,Germany,Sweden
GB22IZQW06720756555674,outgoing,4991.46,Saint Pierre and Miquelon,Sweden
GB58ZKMM68238814394669,incoming,42559.16,Denmark,Sweden
GB49TBNQ37211617046623,incoming,36458.9,Maldives,Sweden
GB93HJYL37612049609201,outgoing,37701.34,Norway,Sweden
GB60VENO76891014068466,incoming,1489.45,Denmark,Sweden
GB60FIBK82169798081462,outgoing,29567.14,Norway,Sweden
GB72XLEQ68524967754838,outgoing,1528.34,Estonia,Sweden
GB78PCJL62558042619460,incoming,9229.65,Botswana,Sweden
GB61IDNH28663741395709,incoming,29259.27,Mongolia,Sweden
GB74HBLM62206761026897,outgoing,6828.7,Seychelles,Sweden
GB93VBCF28992019684564,outgoing,41723.44,Netherlands Antilles,Sweden
GB48AFQM46243654131103,incoming,10231.54,Denmark,Sweden
GB49OMLI93807456557460,outgoing,4021.87,Denmark,Sweden
GB95HRXJ53760775633724,incoming,22899.04,Saint Vincent and the Grenadines,Sweden
GB55ZJVA30748942337679,outgoing,34399.99,Denmark,Sweden
GB88EUMA56918137306098,outgoing,2415.85,Madagascar,Sweden
GB69WJZD22629148177659,outgoing,31006.31,Palestinian Territory,Sweden
GB35RTEC05511095850911,incoming,1017.47,Estonia,Sweden
GB13ZMLU53474784190983,incoming,41411.88,Madagascar,Sweden
GB10ONES45556103656236,outgoing,23311.22,Denmark,Sweden
GB67XIPC13308360081883,incoming,31326.17,Liechtenstein,Sweden
GB81XRFF90643644228618,outgoing,1830.93,Poland,Sweden
GB60XTEX37029098206054,outgoing,28606.95,Tonga,Sweden
GB34KLEE63882736399312,incoming,14871.37,Uganda,Sweden
GB57ADOY26936144491385,outgoing,38363.55,Poland,Sweden
GB21MSUO35237233046651,outgoing,27972.72,Germany,Sweden
GB93FTNC20553809011698,outgoing,17615.14,Andorra,Sweden
GB27HIXX66897047185986,incoming,43892.36,Wallis and Futuna,Sweden
GB96VZWI89363791058055,outgoing,22801.05,Morocco,Sweden
GB94SDBN25618068722928,incoming,35383.82,Sao Tome and Principe,Sweden
GB44SQWK47305856763823,incoming,34638.96,Estonia,Sweden
GB56ZXSI27121519137139,outgoing,17891.92,Qatar,Sweden
GB03YDYQ35845299670064,outgoing,43442.86,Moldova,Sweden
GB93NZZG39860767093266,outgoing,25132.4,Cook Islands,Sweden
GB98QPSU95151095780852,outgoing,14290.1,Island,Sweden
GB23PLTK72062013041425,outgoing,35341.67,Germany,Sweden
GB67GNNM55362232367846,outgoing,9187.87,Saint Pierre and Miquelon,Sweden
GB22PMAT83703580633156,incoming,35041.47,Germany,Sweden
GB25RGPW98089302980618,outgoing,40250.78,Estonia,Sweden
GB46TFYJ12811258968820,incoming,4351.36,Haiti,Sweden
GB26QADV17301431599585,outgoing,23768.14,South Georgia and the South Sandwich Islands,Sweden
GB27UACV69023056535901,outgoing,42272.64,Togo,Sweden
GB29WQWB71305556511800,outgoing,16926.13,Unknown,Sweden
GB50BAYR77737911417927,incoming,32697.18,Germany,Sweden
GB44EEWR01935676457663,incoming,26639.22,Poland,Sweden
GB03ZDWB54390881420329,outgoing,7486.32,Norway,Sweden
GB69HYJU56716906931878,outgoing,27901.39,Denmark,Sweden
GB15TJIY90654376350260,incoming,41853.6,Comoros,Sweden
GB61VBXC31468493892274,incoming,9893.91,Sweden,Unknown
GB38SXAQ22366163073850,incoming,34108.51,Poland,Sweden
GB60HYKD64082756716167,incoming,45223.57,Burkina Faso,Sweden
GB56GCYO41627767124029,incoming,20186.52,Martinique,Sweden
GB13PUMM62920233522754,outgoing,22887.17,Germany,Sweden
GB40RRMS53291329056218,incoming,11049.72,Bulgaria,Sweden
GB29RMLB06053072037472,outgoing,36001.03,Mali,Sweden
GB28SKPS80854374092903,outgoing,7548.01,Cape Verde,Sweden
GB78HVRV83510735101394,incoming,22945.89,Armenia,Sweden
GB78NTTC76102879598612,outgoing,41242.79,Burundi,Sweden
GB34UTQP69938964746792,incoming,47794.25,Island,Sweden
GB58UDOC19531994612805,outgoing,19177.19,Sri Lanka,Sweden
GB44FXZF29414442005233,incoming,49670.31,Panama,Sweden
GB51FWMB33951944870482,incoming,17108.74,Slovenia,Sweden
GB86UTSE69736061659515,incoming,33155.88,Island,Sweden
GB63TWON93034714583936,incoming,33696.41,Togo,Sweden
GB47OCIL65528766932342,incoming,5172.56,Sierra Leone,Sweden
GB91MPTD90841161906885,outgoing,18308.73,Island,Sweden
GB85AUVQ99181289801761,incoming,22382.09,Saint Helena,Sweden
GB48KSOM74976274359658,incoming,11472.58,Mali,Sweden
GB89IMNB64666287998427,outgoing,21931.79,Fiji,Sweden
GB94LRAZ71176466515924,incoming,18376.02,Seychelles,Sweden
GB66INXW95006563123295,outgoing,16281.65,Guatemala,Sweden
GB11NXUS43559146955595,outgoing,7555.17,India,Sweden
GB61WOOR29712533444255,outgoing,42660.05,Niue,Sweden
GB40GUKR08072358446666,incoming,2619.98,Burkina Faso,Sweden
GB91URTF23980503638163,outgoing,18550.45,Island,Sweden
GB10AUZB04172074426131,outgoing,5094.66,Norfolk Island,Sweden
GB72RZZW68481494869754,incoming,22684.14,Sierra Leone,Sweden
GB78TAIH45966993794321,outgoing,13909.07,Pakistan,Sweden
GB20LIPW69060589240880,outgoing,38136.12,Gibraltar,Sweden
GB70CFKJ61308870342975,outgoing,14020.44,Austria,Sweden
GB57AZCV02405046748037,outgoing,38848.64,Denmark,Sweden
GB14SBJK54207634753364,outgoing,48149.3,New Caledonia,Sweden
GB89KINT64513181071055,incoming,26411.12,Norway,Sweden
GB80NICV10249666100225,outgoing,22813.87,Dominican Republic,Sweden
GB19VUHM93249553050045,incoming,40313.02,Hungary,Sweden
GB28FZZL68726900018707,outgoing,46778.74,Micronesia,Sweden
GB44EFRJ55709199672693,outgoing,6149.97,Island,Sweden
GB05JFTP01713087554113,incoming,20056.65,Haiti,Sweden
GB68IJJK83807702707772,incoming,21331.54,Island,Sweden
GB17XTHP65186161094158,incoming,12836.51,New Caledonia,Sweden
GB36MABK71575506455219,outgoing,37410.18,Estonia,Sweden
GB97JZZX93500961348505,incoming,6634.8,Papua New Guinea,Sweden
GB86DSQY35739149724315,outgoing,25997.16,Reunion,Sweden
GB20OOSA28490583345099,outgoing,39137.08,Austria,Sweden
GB21OKVF79149427157840,outgoing,40635.67,Portugal,Sweden
GB57CZUC96974886654011,incoming,13964.66,Cote d'Ivoire,Sweden
GB74URTQ52603943217364,outgoing,16541.78,Iran,Sweden
GB59JFTS73664844823549,outgoing,32836.21,Greenland,Sweden
GB58VDUS83917053137438,outgoing,32744.32,Turkey,Sweden
GB05JMRW63268977657546,incoming,17710.08,Greenland,Sweden
GB73DXBT07345384075023,outgoing,2569.08,Finland,Sweden
GB16DJNO25607256468164,outgoing,22160.34,Djibouti,Sweden
GB80HURE79997212105834,outgoing,13139.82,Bouvet Island (Bouvetoya),Sweden
GB50FHUI30351616551756,incoming,33810.82,Korea,Sweden
GB15CRLT93974346083889,incoming,14789.86,Germany,Sweden
GB27PWYU46320575957303,outgoing,8077.26,Jersey,Sweden
GB07IPKL07047064761392,incoming,47536.19,Portugal,Sweden
GB45VZYN29239841886137,incoming,8634.94,Estonia,Sweden
GB70ILCO72864978432384,incoming,34409.09,Germany,Sweden
GB13CEDF77786447900444,incoming,45910.51,Saudi Arabia,Sweden
GB33FPTB46291333132506,outgoing,27374.64,Denmark,Sweden
GB67ELHV00631432874249,incoming,36339.65,Kyrgyz Republic,Sweden
GB82NJKV11049892357787,outgoing,22246.8,Poland,Sweden
GB93YUBA82751596554944,outgoing,48089.46,Norway,Sweden
GB14FFQI04111511447270,incoming,43651.76,Norway,Sweden
GB09QWYX24015893766085,outgoing,26696.86,Reunion,Sweden
GB06BNCV22045688434329,incoming,13787.21,British Indian Ocean Territory (Chagos Archipelago),Sweden
GB76WBKJ22758782090617,incoming,33634.83,Denmark,Sweden
GB27SAZT78850255959208,incoming,21747.78,Kiribati,Sweden
GB31VRBQ71869973264637,incoming,1719.32,Estonia,Sweden
GB90UHFQ95840994389900,incoming,5146.02,Denmark,Sweden
GB23IIZA83897948297218,outgoing,39039.81,Slovakia (Slovak Republic),Sweden
GB14NEZK95075013659155,incoming,49297.85,Russian Federation,Sweden
GB15HXCE37818744658366,outgoing,19397.95,Bermuda,Sweden
GB19JXIC92238618407430,outgoing,46846.33,Western Sahara,Sweden
GB29LJYD71710735424747,outgoing,7464.61,Heard Island and McDonald Islands,Sweden
GB33FLJO95503098718367,incoming,27369.09,Wallis and Futuna,Sweden
GB05WOMU19471317976764,outgoing,43886.57,Maldives,Sweden
GB56ZBIF51018768847241,outgoing,47029.01,Norway,Sweden
GB62NTIC17708756451971,incoming,38942.13,Niger,Sweden
GB33MWPN06085932091223,incoming,9794.56,Ecuador,Sweden
GB94ANYK21781505638014,outgoing,8145.49,Kyrgyz Republic,Sweden
GB86SXOF25604112220648,outgoing,49354.93,Denmark,Sweden
GB57UHJV30005425317771,outgoing,32363.91,Finland,Sweden
GB36UHIV97652479459215,incoming,5470.89,Norway,Sweden
GB54EMEH39270665723961,outgoing,35542.93,United States Virgin Islands,Sweden
GB07TFGU38407736245092,incoming,21234.37,Palestinian Territory,Sweden
GB30LDCX56213372147757,outgoing,26672.77,Denmark,Sweden
GB20MZLW09472774878774,outgoing,47585.51,Denmark,Sweden
GB20DNOI50175873685058,incoming,21264.15,Sudan,Sweden
GB84YUVC32684915958101,incoming,45684.34,Turkmenistan,Sweden
GB33XKFM02511229392223,incoming,14601.5,Germany,Sweden
GB33QCJI03191125137873,incoming,25834.31,Angola,Sweden
GB91MZVQ40391982357809,outgoing,1443.6,Costa Rica,Sweden
GB25QZHF19161609047260,incoming,35552.69,Trinidad and Tobago,Sweden
GB47EJCV40146141409631,incoming,17241.06,Estonia,Sweden
GB43KZXF38333746094182,incoming,8326.02,Peru,Sweden
GB91KDPH00856014350584,outgoing,38333.13,Puerto Rico,Sweden
GB52TTXB83866607904027,outgoing,22763.6,Finland,Sweden
GB88DHRR16596309992839,outgoing,30205.63,Guatemala,Sweden
GB11AHHF18837477395438,outgoing,25533.66,Norway,Sweden
GB80VONN14259719390885,incoming,19910.76,Japan,Sweden
GB65OOFT44820213541684,incoming,38193.71,Cocos (Keeling) Islands,Sweden
GB56MVCA54918651596841,incoming,25404.97,Bosnia and Herzegovina,Sweden
GB07DNNC00192714404767,outgoing,11356.66,Island,Sweden
GB71TUYD74394431034412,incoming,23371.6,United States Minor Outlying Islands,Sweden
GB13AIVU29058848579222,outgoing,10060.49,Niue,Sweden
GB45LZWY73040068447215,incoming,11725.46,Denmark,Sweden
GB22VYYJ30305948124293,incoming,5805.82,Micronesia,Sweden
GB77WXUY90383437975884,incoming,36530.86,Estonia,Sweden
GB88HFZF12777188565900,incoming,24915.81,Finland,Sweden
GB95IKSG98354319715063,incoming,5540.98,Estonia,Sweden
GB89NNFF57757987856915,incoming,18742.77,Estonia,Unknown
GB52NOVF04975412888118,incoming,23112.35,Poland,Sweden
GB70VLMZ74051395841048,incoming,4204.68,Vietnam,Sweden
GB86LPVO68610447216739,incoming,48370.5,Nicaragua,Sweden
GB84RAXC12421257857899,incoming,14570.41,Cocos (Keeling) Islands,Sweden
GB40ZJUI67415241415262,outgoing,28350.07,United Kingdom,Sweden
GB77ESJX19276868013435,outgoing,46377.19,Estonia,Sweden
GB49YBXQ37735353213236,incoming,44836.18,Island,Sweden
GB22IJUS89175000322970,outgoing,48882.75,Island,Sweden
GB22SSHZ64833506455482,incoming,48629.08,Denmark,Sweden
GB89TNLQ75224272948115,incoming,37027.43,Malawi,Sweden
GB38MXFN57941079479383,outgoing,7383.56,United States of America,Sweden
GB88XMOZ10534718428676,outgoing,21629.78,Grenada,Sweden
GB73TMRO09364216753017,incoming,35155.85,Germany,Sweden
GB32RQCU10975543569013,outgoing,11108.6,Finland,Sweden
GB63BQJC53494373526760,outgoing,492.43,Venezuela,Sweden
GB33NCZR85348121823171,outgoing,26294.36,Somalia,Sweden
GB80JDHU25931592226108,outgoing,43583.72,Azerbaijan,Sweden
GB63MTIE78658837709216,outgoing,16246.36,Norway,Sweden
GB15FTMY06724742694095,outgoing,47617.46,Seychelles,Sweden
GB18FMNT65356794455190,incoming,9633.04,Sudan,Sweden
GB31JBIJ02332615770347,incoming,44942.58,Island,Sweden
GB98BMST92669313960970,incoming,36517.51,Island,Sweden
GB28TNEV73233108826534,incoming,5207.99,Finland,Sweden
GB50PNIE44087654950578,incoming,42563.31,Estonia,Sweden
GB48TFYM47658690010395,outgoing,49572.99,Saint Kitts and Nevis,Sweden
GB13FYCM35073238906841,incoming,46170.98,Mongolia,Sweden
GB21CPDR56543619705667,outgoing,45749.6,Puerto Rico,Sweden
GB18VEIA10607147470355,outgoing,11419.91,Mexico,Sweden
GB77WRZI02855280371445,outgoing,26291.21,Germany,Sweden
GB18WEGH45331887273777,incoming,17293.07,Sweden,Unknown
GB98SMKU72277887676441,outgoing,3102.41,Macao,Sweden
GB75ITDM35979887756294,incoming,26752.04,Saint Pierre and Miquelon,Sweden
GB76EAAK96043801772866,outgoing,28865.58,United States Minor Outlying Islands,Sweden
GB93BYBP93453511872026,incoming,21535.43,Finland,Sweden
GB20FAPY81601017558086,outgoing,46732.45,Unknown,Sweden
GB05RDBU75767750621040,outgoing,11835.95,Finland,Sweden
GB56LHUU75248667301741,incoming,27676.35,Dominican Republic,Sweden
GB40XMEQ92818866892065,outgoing,27494.21,Jersey,Sweden
GB82KWAE67312276158008,outgoing,4721.1,Finland,Sweden
GB04FSRT06331223324109,outgoing,30308.47,Benin,Sweden
GB36GFAQ95066686064234,outgoing,25298.46,Greenland,Sweden
GB71UXPN37986985890354,incoming,9555.29,Aruba,Sweden
GB61CSEP33359770129545,outgoing,11459.86,Finland,Sweden
GB13NRJV03664343636708,incoming,43173.46,Hungary,Sweden
GB84FGYX80158034548917,outgoing,8947.64,Ghana,Sweden
GB87KTWS20490906206856,incoming,26695.39,Martinique,Sweden
GB05SIVJ64321124307258,incoming,24439.93,Egypt,Sweden
GB61RORJ16117898141409,outgoing,39327.49,Finland,Sweden
GB08BZDF62243297322152,outgoing,38382.39,Island,Sweden
GB62SZTE64269372614945,incoming,26252.57,Uganda,Sweden
GB26QUKP19118713518015,incoming,1199.41,Denmark,Sweden
GB40LQXK37155794395937,outgoing,8393.26,United States of America,Sweden
GB73GACL17815495478716,incoming,33387.27,Kiribati,Sweden
GB31RXDC11559203541358,outgoing,29172.16,Antarctica (the territory South of 60 deg S),Sweden
GB72HMSX24561888796262,outgoing,25067.84,Chad,Sweden
GB98DLMX36183627092129,incoming,12008.65,Barbados,Sweden
GB15HONL28492604111216,incoming,2173.33,Falkland Islands (Malvinas),Sweden
GB50DFON90782559674297,incoming,27603.24,Poland,Sweden
GB18OQMM87896808014956,outgoing,25870.76,Antarctica (the territory South of 60 deg S),Sweden
GB22KKZG34574411898765,outgoing,21255.43,Burundi,Sweden
GB23IHWG05735961776682,incoming,3347.33,Bolivia,Sweden
GB88VKJI33776964867181,outgoing,34941.75,Isle of Man,Sweden
GB84FJOI83863501203227,outgoing,31981.2,Morocco,Sweden
GB66GOBQ72934011029802,outgoing,18226.94,Denmark,Sweden
GB33LGRB16694862731479,outgoing,28728.68,Bahrain,Sweden
GB39FNQS19497983909683,outgoing,9210.64,Bolivia,Sweden
GB49LIBF84750006695572,incoming,22071.2,French Polynesia,Sweden
GB60YAUO41227216436629,outgoing,39338.55,Finland,Sweden
GB10PECO71916722701058,outgoing,14567.18,Oman,Sweden
GB58QNVQ54154223321943,incoming,18912.38,San Marino,Sweden
GB42UHLO83289447006628,incoming,30932.67,Finland,Sweden
GB80POGQ07536888533458,outgoing,10391.02,Ethiopia,Sweden
GB13RGCT97554566187373,outgoing,35082.64,Ecuador,Sweden
GB22UTAS43043571980690,outgoing,34703.8,Israel,Sweden
GB47ITNH18350988764409,incoming,40783.69,Island,Sweden
GB63EBTB90503622284660,outgoing,33405.31,Portugal,Sweden
GB59XPOI25374588073700,incoming,43196.22,Peru,Sweden
GB88FIBR39074884706773,incoming,12476.54,Bosnia and Herzegovina,Sweden
GB61VZMN18199054546584,outgoing,10804.11,Finland,Sweden
GB47HPPR18695102462484,incoming,654.55,Wallis and Futuna,Sweden
GB20YUVX16813313644112,incoming,49746.22,Isle of Man,Sweden
GB15VULB13510088954510,incoming,34933.01,Vietnam,Sweden
GB72MNVT46763930408529,outgoing,36732.85,Turks and Caicos Islands,Sweden
GB06CZPT43734782616352,outgoing,2567.91,Poland,Sweden
GB48CRXI38242144886018,outgoing,6880.76,Germany,Sweden
GB50HPZJ97383749068758,outgoing,31276.33,New Caledonia,Sweden
GB21NXPL52207587681973,incoming,41835.75,Norway,Sweden
GB16JEFY83320006439259,outgoing,27474.76,Estonia,Sweden
GB04NCCB55561070582691,incoming,14977.77,Iraq,Sweden
GB76XKBA51855528826014,outgoing,49663.62,Reunion,Sweden
GB36KYUD53745646247240,incoming,21309.4,Jordan,Sweden
GB10UWET84059244143643,incoming,15627.21,Belize,Sweden
GB53UOKN50643322065841,outgoing,10823.23,Chad,Sweden
GB65JXTW75734981304452,incoming,9581.16,Senegal,Sweden
GB53WFXP87776838228804,outgoing,23228.73,Finland,Sweden
GB39CHEL82759992896243,outgoing,38789.22,Uzbekistan,Sweden
GB19QVMT20174109795813,incoming,31784.65,Norway,Sweden
GB16DGWL97797412381980,outgoing,1771.91,Italy,Sweden
GB84RWRB41062896978297,incoming,38842.33,Sierra Leone,Sweden
GB76IUHG06286070842807,incoming,37129.44,Estonia,Sweden
GB71DVYP64420128853281,outgoing,15149.45,Malawi,Sweden
GB13OVLN17877489991840,outgoing,37346.6,Romania,Sweden
GB25XHYJ35620105427825,outgoing,30166.98,Zambia,Sweden
GB42QASP74560503771131,incoming,46409.64,Luxembourg,Sweden
GB24ZFLO89755700902089,incoming,49722.97,Lithuania,Sweden
GB73DCRH32926503639751,incoming,47684.91,Denmark,Sweden
GB16JWTH46996180346868,incoming,21732.07,Germany,Sweden
GB69LRAH11137580249401,outgoing,25010.21,Cyprus,Sweden
GB38QDXM84198304999814,outgoing,43723.9,Denmark,Sweden
GB70AWQT46463594315993,incoming,7954.7,Zimbabwe,Sweden
GB67HCEZ34937891829259,incoming,34417.21,Georgia,Sweden
GB40YIKQ47041526784712,outgoing,8328.75,Korea,Sweden
GB35MWEY78544340870757,incoming,28248.25,Hungary,Sweden
GB64WYYY03728576483237,incoming,13942.65,Chile,Sweden
GB58IYDW57755713895073,incoming,23391.98,Myanmar,Sweden
GB98MEVE51185766133078,incoming,45142.28,Mauritius,Sweden
GB18AJPZ03016832328558,incoming,40006.65,Svalbard & Jan Mayen Islands,Sweden
GB94IVHR43981323752658,outgoing,45950.23,Denmark,Sweden
GB20SZEH15862581136053,outgoing,4214.01,Turkmenistan,Sweden
GB18SLAH51210892329780,incoming,41052.66,Tajikistan,Sweden
GB74GHAP36430766181819,outgoing,10868.78,Kiribati,Sweden
GB97RIZI36409738165478,outgoing,17057.99,Sri Lanka,Sweden
GB91NXEG99751325346333,outgoing,44888.28,Peru,Sweden
GB27XGOG47531608257161,outgoing,40636.37,Colombia,Sweden
GB27VWPF25713799801439,incoming,35770.81,Finland,Sweden
GB68RVGG92600605547260,outgoing,40905.29,Sao Tome and Principe,Sweden
GB89QNOD04359346906514,incoming,16828.54,Denmark,Sweden
GB07HJDB58789908474941,outgoing,45399.31,Suriname,Sweden
GB82GMOB67311181748803,incoming,5357.86,Denmark,Sweden
GB03FNAS85563182010174,outgoing,40198.0,Saint Barthelemy,Sweden
GB28GCFO66243481667875,incoming,44754.14,Denmark,Sweden
GB86CDJO29864578111015,outgoing,4655.57,South Africa,Sweden
GB88DJTG82227070816468,incoming,4329.76,Estonia,Sweden
GB55MJPC27774357011157,incoming,35742.02,Unknown,Sweden
GB32RFGG74368601000672,incoming,33886.8,Netherlands Antilles,Sweden
GB93CGTD14523934280642,outgoing,17807.5,Island,Sweden
GB61PJQI31247107180418,incoming,9259.43,Somalia,Sweden
GB16DYTT59583907790044,incoming,30143.46,Turkey,Sweden
GB15PETR63575002322334,incoming,30369.31,Taiwan,Sweden
GB58PKMC01250091488232,outgoing,6072.1,British Virgin Islands,Sweden
GB44OCDW15374249189458,outgoing,35063.93,Finland,Sweden
GB39CKUX81332211154003,incoming,42044.03,Denmark,Sweden
GB22VJJC84332549224682,outgoing,41320.89,Poland,Sweden
GB64WWHI72588213345690,incoming,43432.97,Estonia,Sweden
GB24NFBI06434317759655,outgoing,48007.59,Switzerland,Sweden
GB76GOPG13426945850825,incoming,23394.97,Poland,Sweden
GB93VQHR17270060640411,outgoing,41163.22,Venezuela,Sweden
GB79HWDR17704761487824,outgoing,26448.04,Island,Sweden
GB37NRHO94799009271638,outgoing,23526.38,Island,Sweden
GB68HZLX85826152340830,incoming,8003.15,Norway,Sweden
GB23OTNA75273863987040,incoming,22586.12,Estonia,Sweden
GB31UGWP07354254768708,outgoing,11047.67,Poland,Sweden
GB14FIVJ23714974033126,incoming,31109.16,Congo,Sweden
GB98ICDL92324973957292,incoming,10769.79,United States of America,Sweden
GB39YTYA14638375833277,outgoing,5754.37,Denmark,Sweden
GB98NDGD70228237554900,outgoing,39105.31,Puerto Rico,Sweden
GB46YJEH48330857813499,outgoing,42016.01,Island,Sweden
GB20WPXW25919000877658,outgoing,20014.26,American Samoa,Sweden
GB95GZOH92344372342350,incoming,30900.24,Kenya,Sweden
GB40FGPK61481915521890,incoming,31484.87,Switzerland,Sweden
GB79EZNX07470365225559,outgoing,45921.97,Timor-Leste,Sweden
GB72JDRR45831142954552,incoming,9493.09,Estonia,Sweden
